codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;sexo;tramo_fonasa;beneficiarios
10;Los Lagos;10402;Futaleufú;Rural;Mujer;C;119
14;Los Ríos;14202;Futrono;Rural;Mujer;C;1160
9;La Araucanía;9106;Galvarino;Rural;Mujer;C;478
15;Arica y Parinacota;15202;General Lagos;Rural;Mujer;C;5
9;La Araucanía;9107;Gorbea;Mixta;Mujer;C;875
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;Mujer;C;1397
11;Aysén del General Carlos Ibáñez del Campo;11203;Guaitecas;Rural;Mujer;C;23
5;Valparaíso;5503;Hijuelas;Mixta;Mujer;C;1553
10;Los Lagos;10403;Hualaihué;Rural;Mujer;C;382
7;Maule;7302;Hualañé;Rural;Mujer;C;472
8;Biobío;8112;Hualpén;Urbana;Mujer;C;7684
8;Biobío;8105;Hualqui;Mixta;Mujer;C;1689
1;Tarapacá;1404;Huara;Rural;Mujer;C;145
3;Atacama;3304;Huasco;Rural;Mujer;C;686
13;Metropolitana de Santiago;13107;Huechuraba;Urbana;Mujer;C;6268
4;Coquimbo;4201;Illapel;Rural;Mujer;C;2330
13;Metropolitana de Santiago;13108;Independencia;Urbana;Mujer;C;10130
1;Tarapacá;1101;Iquique;Urbana;Mujer;C;16753
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;Mujer;C;2782
5;Valparaíso;5201;Isla de Pascua;Rural;Mujer;C;290
5;Valparaíso;5104;Juan Fernández;Rural;Mujer;C;16
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;Mujer;C;6865
5;Valparaíso;5504;La Cruz;Mixta;Mujer;C;1848
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;Mujer;C;292
13;Metropolitana de Santiago;13110;La Florida;Urbana;Mujer;C;29365
13;Metropolitana de Santiago;13111;La Granja;Urbana;Mujer;C;10657
4;Coquimbo;4104;La Higuera;Rural;Mujer;C;81
5;Valparaíso;5401;La Ligua;Mixta;Mujer;C;2624
13;Metropolitana de Santiago;13112;La Pintana;Urbana;Mujer;C;11979
13;Metropolitana de Santiago;13113;La Reina;Urbana;Mujer;C;4291
4;Coquimbo;4101;La Serena;Urbana;Mujer;C;19920
14;Los Ríos;14201;La Unión;Rural;Mujer;C;2434
14;Los Ríos;14203;Lago Ranco;Rural;Mujer;C;726
11;Aysén del General Carlos Ibáñez del Campo;11102;Lago Verde;Rural;Mujer;C;13
12;Magallanes y de la Antártica Chilena;12102;Laguna Blanca;Rural;Mujer;C;3
8;Biobío;8304;Laja;Mixta;Mujer;C;1644
13;Metropolitana de Santiago;13302;Lampa;Urbana;Mujer;C;6721
14;Los Ríos;14103;Lanco;Mixta;Mujer;C;1026
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;Mujer;C;1705
13;Metropolitana de Santiago;13114;Las Condes;Urbana;Mujer;C;9456
9;La Araucanía;9108;Lautaro;Mixta;Mujer;C;3141
8;Biobío;8201;Lebu;Mixta;Mujer;C;1058
7;Maule;7303;Licantén;Rural;Mujer;C;394
5;Valparaíso;5802;Limache;Mixta;Mujer;C;2994
7;Maule;7401;Linares;Urbana;Mujer;C;6733
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;Mujer;C;283
5;Valparaíso;5703;Llaillay;Mixta;Mujer;C;1644
10;Los Lagos;10107;Llanquihue;Rural;Mujer;C;1508
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;Mujer;C;5147
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;Mujer;C;7458
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;Mujer;C;10250
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;Mujer;C;324
9;La Araucanía;9109;Loncoche;Mixta;Mujer;C;1287
7;Maule;7403;Longaví;Rural;Mujer;C;2185
9;La Araucanía;9205;Lonquimay;Rural;Mujer;C;305
5;Valparaíso;5301;Los Andes;Urbana;Mujer;C;5037
14;Los Ríos;14104;Los Lagos;Rural;Mujer;C;1392
10;Los Lagos;10106;Los Muermos;Rural;Mujer;C;1015
9;La Araucanía;9206;Los Sauces;Rural;Mujer;C;457
4;Coquimbo;4203;Los Vilos;Rural;Mujer;C;946
8;Biobío;8206;Los Alamos;Rural;Mujer;C;1197
8;Biobío;8301;Los Angeles;Urbana;Mujer;C;16672
8;Biobío;8106;Lota;Mixta;Mujer;C;2805
9;La Araucanía;9207;Lumaco;Rural;Mujer;C;508
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;Mujer;C;2884
13;Metropolitana de Santiago;13118;Macul;Urbana;Mujer;C;9898
13;Metropolitana de Santiago;13119;Maipú;Urbana;Mujer;C;31900
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;Mujer;C;985
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;Mujer;C;451
14;Los Ríos;14106;Mariquina;Rural;Mujer;C;1654
2;Antofagasta;2302;María Elena;Rural;Mujer;C;256
13;Metropolitana de Santiago;13504;María Pinto;Rural;Mujer;C;1200
7;Maule;7105;Maule;Mixta;Mujer;C;2384
10;Los Lagos;10108;Maullín;Rural;Mujer;C;747
2;Antofagasta;2102;Mejillones;Rural;Mujer;C;875
9;La Araucanía;9110;Melipeuco;Rural;Mujer;C;351
13;Metropolitana de Santiago;13501;Melipilla;Urbana;Mujer;C;8641
7;Maule;7304;Molina;Mixta;Mujer;C;3562
4;Coquimbo;4303;Monte Patria;Rural;Mujer;C;2067
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;Mujer;C;2153
8;Biobío;8305;Mulchén;Mixta;Mujer;C;1883
14;Los Ríos;14105;Máfil;Mixta;Mujer;C;642
8;Biobío;8306;Nacimiento;Mixta;Mujer;C;1890
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;Mujer;C;1136
12;Magallanes y de la Antártica Chilena;12401;Natales;Rural;Mujer;C;2061
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;Mujer;C;473
8;Biobío;8307;Negrete;Rural;Mujer;C;702
16;Ñuble;16204;Ninhue;Rural;Mujer;C;281
5;Valparaíso;5506;Nogales;Rural;Mujer;C;1755
9;La Araucanía;9111;Nueva Imperial;Mixta;Mujer;C;2190
11;Aysén del General Carlos Ibáñez del Campo;11302;O'Higgins;Rural;Mujer;C;7
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;Mujer;C;1043
5;Valparaíso;5803;Olmué;Rural;Mujer;C;1465
10;Los Lagos;10301;Osorno;Urbana;Mujer;C;11946
4;Coquimbo;4301;Ovalle;Urbana;Mujer;C;9219
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;Mujer;C;5008
9;La Araucanía;9112;Padre Las Casas;Mixta;Mujer;C;5621
4;Coquimbo;4105;Paiguano;Rural;Mujer;C;269
14;Los Ríos;14107;Paillaco;Rural;Mujer;C;1486
13;Metropolitana de Santiago;13404;Paine;Mixta;Mujer;C;5626
10;Los Lagos;10404;Palena;Rural;Mujer;C;81
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;Mujer;C;871
14;Los Ríos;14108;Panguipulli;Rural;Mujer;C;2681
5;Valparaíso;5704;Panquehue;Rural;Mujer;C;636
5;Valparaíso;5403;Papudo;Rural;Mujer;C;575
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;Mujer;C;392
7;Maule;7404;Parral;Mixta;Mujer;C;2799
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;Mujer;C;8343
7;Maule;7106;Pelarco;Rural;Mujer;C;776
7;Maule;7203;Pelluhue;Rural;Mujer;C;430
16;Ñuble;16105;Pemuco;Rural;Mujer;C;485
7;Maule;7107;Pencahue;Rural;Mujer;C;602
8;Biobío;8107;Penco;Mixta;Mujer;C;3744
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;Mujer;C;985
9;La Araucanía;9113;Perquenco;Rural;Mujer;C;415
5;Valparaíso;5404;Petorca;Rural;Mujer;C;557
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;Mujer;C;819
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;Mujer;C;6841
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;Mujer;C;16889
1;Tarapacá;1405;Pica;Rural;Mujer;C;580
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;Mujer;C;1167
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;Mujer;C;907
16;Ñuble;16106;Pinto;Rural;Mujer;C;832
13;Metropolitana de Santiago;13202;Pirque;Rural;Mujer;C;2000
9;La Araucanía;9114;Pitrufquén;Mixta;Mujer;C;1817
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;Mujer;C;689
16;Ñuble;16205;Portezuelo;Rural;Mujer;C;289
12;Magallanes y de la Antártica Chilena;12301;Porvenir;Rural;Mujer;C;317
1;Tarapacá;1401;Pozo Almonte;Rural;Mujer;C;1306
12;Magallanes y de la Antártica Chilena;12302;Primavera;Rural;Mujer;C;5
13;Metropolitana de Santiago;13123;Providencia;Urbana;Mujer;C;7032
5;Valparaíso;5105;Puchuncaví;Mixta;Mujer;C;1599
9;La Araucanía;9115;Pucón;Rural;Mujer;C;3006
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;Mujer;C;17141
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;Mujer;C;37624
10;Los Lagos;10101;Puerto Montt;Urbana;Mujer;C;19682
10;Los Lagos;10302;Puerto Octay;Rural;Mujer;C;486
10;Los Lagos;10109;Puerto Varas;Mixta;Mujer;C;3981
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;Mujer;C;269
4;Coquimbo;4304;Punitaqui;Rural;Mujer;C;817
12;Magallanes y de la Antártica Chilena;12101;Punta Arenas;Urbana;Mujer;C;9566
10;Los Lagos;10206;Puqueldón;Rural;Mujer;C;145
10;Los Lagos;10303;Purranque;Rural;Mujer;C;1503
9;La Araucanía;9208;Purén;Rural;Mujer;C;288
5;Valparaíso;5705;Putaendo;Mixta;Mujer;C;1074
15;Arica y Parinacota;15201;Putre;Rural;Mujer;C;27
10;Los Lagos;10304;Puyehue;Rural;Mujer;C;1045
10;Los Lagos;10207;Queilén;Rural;Mujer;C;202
10;Los Lagos;10208;Quellón;Mixta;Mujer;C;1849
10;Los Lagos;10209;Quemchi;Rural;Mujer;C;378
8;Biobío;8308;Quilaco;Rural;Mujer;C;226
13;Metropolitana de Santiago;13125;Quilicura;Urbana;Mujer;C;16628
8;Biobío;8309;Quilleco;Rural;Mujer;C;646
5;Valparaíso;5501;Quillota;Urbana;Mujer;C;7522
16;Ñuble;16107;Quillón;Mixta;Mujer;C;1254
5;Valparaíso;5801;Quilpué;Urbana;Mujer;C;11145
10;Los Lagos;10210;Quinchao;Rural;Mujer;C;338
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;Mujer;C;1018
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;Mujer;C;9418
5;Valparaíso;5107;Quintero;Mixta;Mujer;C;1844
16;Ñuble;16201;Quirihue;Mixta;Mujer;C;516
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;Mujer;C;19819
16;Ñuble;16206;Ranquil;Rural;Mujer;C;323
7;Maule;7305;Rauco;Rural;Mujer;C;782
13;Metropolitana de Santiago;13127;Recoleta;Urbana;Mujer;C;12416
9;La Araucanía;9209;Renaico;Mixta;Mujer;C;796
13;Metropolitana de Santiago;13128;Renca;Urbana;Mujer;C;11651
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;Mujer;C;4673
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;Mujer;C;2333
7;Maule;7405;Retiro;Rural;Mujer;C;1370
5;Valparaíso;5303;Rinconada;Rural;Mujer;C;772
7;Maule;7306;Romeral;Mixta;Mujer;C;1453
14;Los Ríos;14204;Río Bueno;Mixta;Mujer;C;2001
7;Maule;7108;Río Claro;Rural;Mujer;C;1038
4;Coquimbo;4305;Río Hurtado;Rural;Mujer;C;196
11;Aysén del General Carlos Ibáñez del Campo;11402;Río Ibáñez;Rural;Mujer;C;44
10;Los Lagos;10305;Río Negro;Rural;Mujer;C;884
12;Magallanes y de la Antártica Chilena;12103;Río Verde;Rural;Mujer;C;2
9;La Araucanía;9116;Saavedra;Rural;Mujer;C;502
7;Maule;7307;Sagrada Familia;Rural;Mujer;C;1384
4;Coquimbo;4204;Salamanca;Rural;Mujer;C;1438
5;Valparaíso;5601;San Antonio;Urbana;Mujer;C;6639
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;Mujer;C;21434
16;Ñuble;16301;San Carlos;Mixta;Mujer;C;3470
7;Maule;7109;San Clemente;Rural;Mujer;C;2853
5;Valparaíso;5304;San Esteban;Mixta;Mujer;C;1462
16;Ñuble;16304;San Fabián;Rural;Mujer;C;303
5;Valparaíso;5701;San Felipe;Urbana;Mujer;C;5535
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;Mujer;C;6222
12;Magallanes y de la Antártica Chilena;12104;San Gregorio;Rural;Mujer;C;5
16;Ñuble;16108;San Ignacio;Rural;Mujer;C;899
7;Maule;7406;San Javier;Mixta;Mujer;C;3081
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;Mujer;C;7484
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;Mujer;C;854
10;Los Lagos;10306;San Juan de la Costa;Rural;Mujer;C;358
13;Metropolitana de Santiago;13130;San Miguel;Urbana;Mujer;C;9389
16;Ñuble;16305;San Nicolás;Rural;Mujer;C;977
10;Los Lagos;10307;San Pablo;Rural;Mujer;C;717
13;Metropolitana de Santiago;13505;San Pedro;Rural;Mujer;C;721
2;Antofagasta;2203;San Pedro de Atacama;Rural;Mujer;C;1072
8;Biobío;8108;San Pedro de la Paz;Urbana;Mujer;C;8713
7;Maule;7110;San Rafael;Rural;Mujer;C;877
13;Metropolitana de Santiago;13131;San Ramón;Urbana;Mujer;C;5965
8;Biobío;8310;San Rosendo;Rural;Mujer;C;264
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;Mujer;C;3727
8;Biobío;8311;Santa Bárbara;Rural;Mujer;C;969
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;Mujer;C;3242
8;Biobío;8109;Santa Juana;Mixta;Mujer;C;729
5;Valparaíso;5706;Santa María;Mixta;Mujer;C;1235
13;Metropolitana de Santiago;13101;Santiago;Urbana;Mujer;C;32570
5;Valparaíso;5606;Santo Domingo;Rural;Mujer;C;1046
2;Antofagasta;2103;Sierra Gorda;Rural;Mujer;C;75
13;Metropolitana de Santiago;13601;Talagante;Urbana;Mujer;C;5499
7;Maule;7101;Talca;Urbana;Mujer;C;17981
8;Biobío;8110;Talcahuano;Urbana;Mujer;C;10623
2;Antofagasta;2104;Taltal;Rural;Mujer;C;644
9;La Araucanía;9101;Temuco;Urbana;Mujer;C;20071
7;Maule;7308;Teno;Rural;Mujer;C;2122
9;La Araucanía;9117;Teodoro Schmidt;Rural;Mujer;C;690
3;Atacama;3103;Tierra Amarilla;Rural;Mujer;C;1143
13;Metropolitana de Santiago;13303;Tiltil;Rural;Mujer;C;1306
8;Biobío;8207;Tirúa;Rural;Mujer;C;429
2;Antofagasta;2301;Tocopilla;Rural;Mujer;C;1206
9;La Araucanía;9118;Toltén;Rural;Mujer;C;442
8;Biobío;8111;Tomé;Urbana;Mujer;C;3614
12;Magallanes y de la Antártica Chilena;12402;Torres del Paine;Rural;Mujer;C;2
11;Aysén del General Carlos Ibáñez del Campo;11303;Tortel;Rural;Mujer;C;6
9;La Araucanía;9210;Traiguén;Mixta;Mujer;C;751
16;Ñuble;16207;Treguaco;Rural;Mujer;C;365
8;Biobío;8312;Tucapel;Rural;Mujer;C;1011
14;Los Ríos;14101;Valdivia;Urbana;Mujer;C;12102
3;Atacama;3301;Vallenar;Mixta;Mujer;C;3861
5;Valparaíso;5101;Valparaíso;Urbana;Mujer;C;21799
7;Maule;7309;Vichuquén;Rural;Mujer;C;262
9;La Araucanía;9211;Victoria;Mixta;Mujer;C;2652
4;Coquimbo;4106;Vicuña;Rural;Mujer;C;1564
9;La Araucanía;9119;Vilcún;Rural;Mujer;C;1864
7;Maule;7407;Villa Alegre;Mixta;Mujer;C;1226
5;Valparaíso;5804;Villa Alemana;Urbana;Mujer;C;9720
9;La Araucanía;9120;Villarrica;Mixta;Mujer;C;5209
13;Metropolitana de Santiago;13132;Vitacura;Urbana;Mujer;C;2773
5;Valparaíso;5109;Viña del Mar;Urbana;Mujer;C;23224
7;Maule;7408;Yerbas Buenas;Rural;Mujer;C;1375
8;Biobío;8313;Yumbel;Mixta;Mujer;C;1232
16;Ñuble;16109;Yungay;Mixta;Mujer;C;942
5;Valparaíso;5405;Zapallar;Rural;Mujer;C;827
16;Ñuble;16303;Ñiquén;Rural;Mujer;C;566
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;Mujer;C;9168
5;Valparaíso;5602;Algarrobo;Mixta;Mujer;D;1526
13;Metropolitana de Santiago;13502;Alhué;Rural;Mujer;D;885
8;Biobío;8314;Alto Biobío;Rural;Mujer;D;313
3;Atacama;3302;Alto del Carmen;Rural;Mujer;D;437
1;Tarapacá;1107;Alto Hospicio;Urbana;Mujer;D;8892
10;Los Lagos;10202;Ancud;Mixta;Mujer;D;3771
4;Coquimbo;4103;Andacollo;Rural;Mujer;D;685
9;La Araucanía;9201;Angol;Urbana;Mujer;D;4821
2;Antofagasta;2101;Antofagasta;Urbana;Mujer;D;44693
8;Biobío;8302;Antuco;Rural;Mujer;D;379
12;Magallanes y de la Antártica Chilena;12202;Antártica;NA;Mujer;D;6
8;Biobío;8202;Arauco;Rural;Mujer;D;3135
15;Arica y Parinacota;15101;Arica;Urbana;Mujer;D;20264
11;Aysén del General Carlos Ibáñez del Campo;11201;Aysén;Rural;Mujer;D;2043
13;Metropolitana de Santiago;13402;Buin;Urbana;Mujer;D;10718
16;Ñuble;16102;Bulnes;Rural;Mujer;D;1548
5;Valparaíso;5402;Cabildo;Mixta;Mujer;D;1463
12;Magallanes y de la Antártica Chilena;12201;Cabo de Hornos;Rural;Mujer;D;62
8;Biobío;8303;Cabrero;Rural;Mujer;D;2693
2;Antofagasta;2201;Calama;Urbana;Mujer;D;21895
10;Los Lagos;10102;Calbuco;Mixta;Mujer;D;3769
3;Atacama;3102;Caldera;Rural;Mujer;D;2041
5;Valparaíso;5502;Calera;Urbana;Mujer;D;4279
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;Mujer;D;1942
5;Valparaíso;5302;Calle Larga;Mixta;Mujer;D;1660
15;Arica y Parinacota;15102;Camarones;Rural;Mujer;D;9
1;Tarapacá;1402;Camiña;Rural;Mujer;D;65
4;Coquimbo;4202;Canela;Rural;Mujer;D;795
9;La Araucanía;9102;Carahue;Rural;Mujer;D;1164
5;Valparaíso;5603;Cartagena;Mixta;Mujer;D;1885
5;Valparaíso;5102;Casablanca;Mixta;Mujer;D;2658
10;Los Lagos;10201;Castro;Mixta;Mujer;D;5155
5;Valparaíso;5702;Catemu;Rural;Mujer;D;1438
7;Maule;7201;Cauquenes;Rural;Mujer;D;2708
8;Biobío;8203;Cañete;Rural;Mujer;D;1837
13;Metropolitana de Santiago;13102;Cerrillos;Urbana;Mujer;D;7199
13;Metropolitana de Santiago;13103;Cerro Navia;Urbana;Mujer;D;12376
10;Los Lagos;10401;Chaitén;Rural;Mujer;D;168
7;Maule;7202;Chanco;Rural;Mujer;D;308
3;Atacama;3201;Chañaral;Rural;Mujer;D;1327
8;Biobío;8103;Chiguayante;Urbana;Mujer;D;8140
11;Aysén del General Carlos Ibáñez del Campo;11401;Chile Chico;Rural;Mujer;D;456
16;Ñuble;16101;Chillán;Urbana;Mujer;D;17963
16;Ñuble;16103;Chillán Viejo;Mixta;Mujer;D;3495
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;Mujer;D;2232
9;La Araucanía;9121;Cholchol;Rural;Mujer;D;693
10;Los Lagos;10203;Chonchi;Rural;Mujer;D;1794
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;Mujer;D;999
11;Aysén del General Carlos Ibáñez del Campo;11202;Cisnes;Rural;Mujer;D;426
16;Ñuble;16202;Cobquecura;Rural;Mujer;D;354
10;Los Lagos;10103;Cochamó;Rural;Mujer;D;116
11;Aysén del General Carlos Ibáñez del Campo;11301;Cochrane;Rural;Mujer;D;365
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;Mujer;D;1947
16;Ñuble;16203;Coelemu;Rural;Mujer;D;822
16;Ñuble;16302;Coihueco;Rural;Mujer;D;1822
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;Mujer;D;372
7;Maule;7402;Colbún;Rural;Mujer;D;1945
1;Tarapacá;1403;Colchane;Rural;Mujer;D;76
13;Metropolitana de Santiago;13301;Colina;Urbana;Mujer;D;11543
9;La Araucanía;9202;Collipulli;Rural;Mujer;D;1347
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;Mujer;D;1818
4;Coquimbo;4302;Combarbalá;Rural;Mujer;D;715
8;Biobío;8101;Concepción;Urbana;Mujer;D;23941
13;Metropolitana de Santiago;13104;Conchalí;Urbana;Mujer;D;14169
5;Valparaíso;5103;Concón;Mixta;Mujer;D;4229
7;Maule;7102;Constitución;Mixta;Mujer;D;3612
8;Biobío;8204;Contulmo;Rural;Mujer;D;316
3;Atacama;3101;Copiapó;Urbana;Mujer;D;18632
4;Coquimbo;4102;Coquimbo;Urbana;Mujer;D;24636
8;Biobío;8102;Coronel;Urbana;Mujer;D;10729
14;Los Ríos;14102;Corral;Rural;Mujer;D;273
11;Aysén del General Carlos Ibáñez del Campo;11101;Coyhaique;Urbana;Mujer;D;5699
9;La Araucanía;9103;Cunco;Rural;Mujer;D;1052
9;La Araucanía;9203;Curacautín;Mixta;Mujer;D;943
13;Metropolitana de Santiago;13503;Curacaví;Mixta;Mujer;D;2560
10;Los Lagos;10204;Curaco de Vélez;Rural;Mujer;D;377
8;Biobío;8205;Curanilahue;Mixta;Mujer;D;2662
9;La Araucanía;9104;Curarrehue;Rural;Mujer;D;550
7;Maule;7103;Curepto;Rural;Mujer;D;459
7;Maule;7301;Curicó;Urbana;Mujer;D;15952
10;Los Lagos;10205;Dalcahue;Rural;Mujer;D;1325
3;Atacama;3202;Diego de Almagro;Rural;Mujer;D;1495
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;Mujer;D;2671
13;Metropolitana de Santiago;13105;El Bosque;Urbana;Mujer;D;17147
16;Ñuble;16104;El Carmen;Rural;Mujer;D;507
13;Metropolitana de Santiago;13602;El Monte;Mixta;Mujer;D;3424
5;Valparaíso;5604;El Quisco;Mixta;Mujer;D;1502
5;Valparaíso;5605;El Tabo;Mixta;Mujer;D;1200
7;Maule;7104;Empedrado;Rural;Mujer;D;243
9;La Araucanía;9204;Ercilla;Rural;Mujer;D;429
13;Metropolitana de Santiago;13106;Estación Central;Urbana;Mujer;D;14433
8;Biobío;8104;Florida;Rural;Mujer;D;589
9;La Araucanía;9105;Freire;Rural;Mujer;D;1710
3;Atacama;3303;Freirina;Rural;Mujer;D;855
10;Los Lagos;10104;Fresia;Rural;Mujer;D;705
10;Los Lagos;10105;Frutillar;Rural;Mujer;D;2003
10;Los Lagos;10402;Futaleufú;Rural;Mujer;D;137
14;Los Ríos;14202;Futrono;Rural;Mujer;D;1340
9;La Araucanía;9106;Galvarino;Rural;Mujer;D;572
15;Arica y Parinacota;15202;General Lagos;Rural;Mujer;D;10
9;La Araucanía;9107;Gorbea;Mixta;Mujer;D;883
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;Mujer;D;2019
11;Aysén del General Carlos Ibáñez del Campo;11203;Guaitecas;Rural;Mujer;D;26
5;Valparaíso;5503;Hijuelas;Mixta;Mujer;D;1833
10;Los Lagos;10403;Hualaihué;Rural;Mujer;D;585
7;Maule;7302;Hualañé;Rural;Mujer;D;669
8;Biobío;8112;Hualpén;Urbana;Mujer;D;10437
8;Biobío;8105;Hualqui;Mixta;Mujer;D;1995
1;Tarapacá;1404;Huara;Rural;Mujer;D;204
3;Atacama;3304;Huasco;Rural;Mujer;D;1096
13;Metropolitana de Santiago;13107;Huechuraba;Urbana;Mujer;D;8249
4;Coquimbo;4201;Illapel;Rural;Mujer;D;2986
13;Metropolitana de Santiago;13108;Independencia;Urbana;Mujer;D;12424
1;Tarapacá;1101;Iquique;Urbana;Mujer;D;20889
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;Mujer;D;3234
5;Valparaíso;5201;Isla de Pascua;Rural;Mujer;D;534
5;Valparaíso;5104;Juan Fernández;Rural;Mujer;D;62
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;Mujer;D;9675
5;Valparaíso;5504;La Cruz;Mixta;Mujer;D;2680
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;Mujer;D;313
13;Metropolitana de Santiago;13110;La Florida;Urbana;Mujer;D;43872
13;Metropolitana de Santiago;13111;La Granja;Urbana;Mujer;D;14057
4;Coquimbo;4104;La Higuera;Rural;Mujer;D;138
5;Valparaíso;5401;La Ligua;Mixta;Mujer;D;3007
13;Metropolitana de Santiago;13112;La Pintana;Urbana;Mujer;D;13608
13;Metropolitana de Santiago;13113;La Reina;Urbana;Mujer;D;6702
4;Coquimbo;4101;La Serena;Urbana;Mujer;D;28785
14;Los Ríos;14201;La Unión;Rural;Mujer;D;3076
14;Los Ríos;14203;Lago Ranco;Rural;Mujer;D;824
11;Aysén del General Carlos Ibáñez del Campo;11102;Lago Verde;Rural;Mujer;D;17
12;Magallanes y de la Antártica Chilena;12102;Laguna Blanca;Rural;Mujer;D;6
8;Biobío;8304;Laja;Mixta;Mujer;D;2100
13;Metropolitana de Santiago;13302;Lampa;Urbana;Mujer;D;8097
14;Los Ríos;14103;Lanco;Mixta;Mujer;D;1247
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;Mujer;D;2285
13;Metropolitana de Santiago;13114;Las Condes;Urbana;Mujer;D;15621
9;La Araucanía;9108;Lautaro;Mixta;Mujer;D;3635
8;Biobío;8201;Lebu;Mixta;Mujer;D;1613
7;Maule;7303;Licantén;Rural;Mujer;D;415
5;Valparaíso;5802;Limache;Mixta;Mujer;D;3174
7;Maule;7401;Linares;Urbana;Mujer;D;8224
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;Mujer;D;363
5;Valparaíso;5703;Llaillay;Mixta;Mujer;D;2285
10;Los Lagos;10107;Llanquihue;Rural;Mujer;D;2098
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;Mujer;D;6519
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;Mujer;D;8970
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;Mujer;D;13571
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;Mujer;D;388
9;La Araucanía;9109;Loncoche;Mixta;Mujer;D;1505
7;Maule;7403;Longaví;Rural;Mujer;D;2079
9;La Araucanía;9205;Lonquimay;Rural;Mujer;D;394
5;Valparaíso;5301;Los Andes;Urbana;Mujer;D;6862
14;Los Ríos;14104;Los Lagos;Rural;Mujer;D;1720
10;Los Lagos;10106;Los Muermos;Rural;Mujer;D;1351
9;La Araucanía;9206;Los Sauces;Rural;Mujer;D;456
4;Coquimbo;4203;Los Vilos;Rural;Mujer;D;1345
8;Biobío;8206;Los Alamos;Rural;Mujer;D;1517
8;Biobío;8301;Los Angeles;Urbana;Mujer;D;19670
8;Biobío;8106;Lota;Mixta;Mujer;D;3513
9;La Araucanía;9207;Lumaco;Rural;Mujer;D;613
